varName	description	ntotal	top_rhoAbs	top_pvalue	top_fdr	NA	gap_gm_beta	gap_gm_se	gap_gm_rho	gap_gm_pvalue	gap_gm_fdr	NA.1	gap_wm_beta	gap_wm_se	gap_wm_rho	gap_wm_pvalue	gap_wm_fdr	NA.2	gap_gwm_beta	gap_gwm_se	gap_gwm_rho	gap_gwm_pvalue	gap_gwm_fdr	NA.3	n	varType	resType	custom_category	Path
41210#Z792	Operative procedures - secondary OPCS4: Z79.2 Os calcis	15549	0.00856248837709394	0.285666982239426	0.794345843126798		-0.0389610686496046	0.0770993461859196	-0.00405615199869147	0.613027909978077	0.885155564227811		-0.0832819524784563	0.0779610859514949	-0.00856248837709394	0.285666982239426	0.794345843126798		-0.0678103539487748	0.0813091155864541	-0.00669284850262571	0.403980151530935	0.806493654669866		15535/14(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z792	Operative procedures - OPCS4: Z79.2 Os calcis	15549	0.00856248837709394	0.285666982239426	0.794345843126798		-0.0389610686496046	0.0770993461859196	-0.00405615199869147	0.613027909978077	0.885155564227811		-0.0832819524784563	0.0779610859514949	-0.00856248837709394	0.285666982239426	0.794345843126798		-0.0678103539487748	0.0813091155864541	-0.00669284850262571	0.403980151530935	0.806493654669866		15535/14(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#L853	Operative procedures - OPCS4: L85.3 Ligation of recurrent varicose vein of leg	15549	0.00853428722100143	0.287256845483022	0.794345843126798		0.00290315739025567	0.0840209743499609	0.000277471444604374	0.972400892372958	0.992135574407908		0.088810169685783	0.0834757267752243	0.00853428722100143	0.287256845483022	0.794345843126798		0.0666081759972869	0.0874641182453875	0.00611435131899534	0.44582243876615	0.828829382934766		15538/11(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1460	Operation code: anal surgery	15549	0.00852907988929398	0.287551064829876	0.794345843126798		0.00491359137203601	0.0268111967785416	0.00147003877671824	0.854565914612949	0.967005358582968		-0.0284863028206363	0.026785565059441	-0.00852907988929398	0.287551064829876	0.794345843126798		-0.0140988401971548	0.0280666590131199	-0.00402938741115881	0.6153729831841	0.90477744913194		15439/110(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	UK Biobank Assessment Centre > Verbal interview > Operations
22630#1	Day shifts worked: Shift pattern was worked for whole of job	8483	0.0115324231929102	0.288181880562052	0.794345843126798		0.00271974758817702	0.013846142637763	0.00213321073185922	0.844255752873634	0.963980710397661		-0.0147024871414454	0.013844282448693	-0.0115324231929102	0.288181880562052	0.794345843126798		-0.00627956289744165	0.0145033339390372	-0.00470212276332208	0.664989852429082	0.925492016338749		8032/451(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#S067	Operative procedures - OPCS4: S06.7 Re-excision of skin margins NEC	15549	0.0063360780038776	0.429500741204935	0.795211061811905		-0.0227855815610344	0.0288466492358091	-0.0063360780038776	0.429500741204935	0.795211061811905		-0.00808999322093465	0.0287500567428387	-0.00225679087778697	0.778407777373515	0.969142161062019		-0.016514056808152	0.0301649151630748	-0.00439148376158026	0.583987953608471	0.902435512054251		15454/95(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#S573	Operative procedures - OPCS4: S57.3 Toilet of skin NEC	15549	0.00633149623499501	0.429834461943522	0.795229339389036		0.0257128093050021	0.0325774462958332	0.00633149623499501	0.429834461943522	0.795229339389036		0.00456267736014662	0.0330138995389861	0.00110843043754318	0.890076327771431	0.988957983313626		0.0182720404509421	0.0342677803694788	0.00427712444672097	0.593819489877412	0.903138492748406		15475/74(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22617#4136	Job code - historical: Database assistants/clerks	8483	0.00855498638765106	0.430768310853386	0.795466580826019		0.0466375257617447	0.0592292781557706	0.00855498638765106	0.430768310853386	0.795466580826019		0.0164445982056869	0.0592936655924823	0.00301194336957498	0.781489729821123	0.9706468219297		0.0323172584882028	0.0621022177895527	0.00565449481426355	0.602545110201891	0.90443794885554		8460/23(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#W595	Operative procedures - OPCS4: W59.5 Fusion of interphalangeal joint of toe NEC	15549	0.00631365675240394	0.431135263927799	0.795466580826019		-0.0472292654007128	0.0600298175422865	-0.00631365675240394	0.431135263927799	0.795466580826019		0.0182212573318018	0.0584617271910442	0.00249908877066382	0.755339686351925	0.963937814586393		-0.0144694837674029	0.0620704883276029	-0.00187106081554181	0.815529616334644	0.964703515533999		15527/22(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140864286	Treatment/medication code: flixotide 25micrograms inhaler	15549	0.00631357555800477	0.431141189594831	0.795466580826019		0.0446081998596469	0.0566780635091592	0.00631357555800477	0.431141189594831	0.795466580826019		0.00964718638678554	0.0570521403505105	0.0013557968718997	0.865756348276183	0.982240651174294		0.0331515356076187	0.0597046466956848	0.00445438318860752	0.578612953250305	0.901822058826419		15524/25(15549)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
41272#F382	Operative procedures - OPCS4: F38.2 Excision of lesion of mouth NEC	15549	0.00631292288437155	0.431188824234059	0.795466580826019		-0.0432432239136331	0.0549660718587014	-0.00631292288437155	0.431188824234059	0.795466580826019		0.0305364090357257	0.0545190283322686	0.00449181362046298	0.575425448931189	0.927868201169371		-0.00275398975015529	0.0573389559678801	-0.00038538078802538	0.961674630812679	0.991526614144156		15523/26(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#E041	Operative procedures - OPCS4: E04.1 Submucous diathermy to turbinate of nose	15549	0.00631241083989615	0.431226197350756	0.795466580826019		0.0210479381503655	0.0267443793779289	0.00631241083989615	0.431226197350756	0.795466580826019		-0.00747604007027908	0.0273737348458159	-0.00219036777445106	0.784766832657108	0.9706468219297		0.00540161598012473	0.0284828109729921	0.00152109662582193	0.849573904469137	0.972928823717368		15434/115(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141166086	Treatment/medication code: rennie duo oral suspension	15549	0.00631143798703935	0.431297209135933	0.795466580826019		-0.0712197400616085	0.0906153222133455	-0.00631143798703935	0.431297209135933	0.795466580826019		0.0476620353164926	0.0885370754852459	0.00431391378515773	0.590648433632362	0.933031590777501		-0.00694882766457839	0.0942081666234998	-0.000592368116880627	0.941121006454825	0.989318565376486		15539/10(15549)	CAT-MUL	LOGISTIC-BINARY	Medications	UK Biobank Assessment Centre > Verbal interview > Medications
22601#41423445	Job coding: emergency services control room/radio operator/officer	8483	0.00854016043697687	0.431567542840546	0.795466580826019		-0.0572859779737974	0.0728611226153154	-0.00854016043697687	0.431567542840546	0.795466580826019		0.00954527980726764	0.0718810899527967	0.00144225483139991	0.894335129713303	0.98948286011148		-0.021436552548713	0.0758965223386589	-0.00306891006077011	0.777464732023349	0.954047349066093		8467/16(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#A542	Operative procedures - OPCS4: A54.2 Injection of therapeutic substance into cerebrospinal fluid	15549	0.00847986969597438	0.290341525751428	0.795549999410997		0.0285399959759198	0.0831024178945177	0.0027550801172855	0.731203041645425	0.92696095440866		0.085940153200516	0.0811777805510514	0.00847986969597438	0.290341525751428	0.795549999410997		0.0559009852812512	0.0862726484955127	0.00519600985174813	0.517058172646158	0.869971923449316		15537/12(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#U331	Operative procedures - main OPCS4: U33.1 Polysomnography	15549	0.00847305946336719	0.290729129895995	0.795549999410997		0.0117481764286568	0.0388175688430133	0.00242789740847178	0.762095925454787	0.938679127694311		-0.0418431381303269	0.0396023926489886	-0.00847305946336719	0.290729129895995	0.795549999410997		-0.0207918731001492	0.0411848503242504	-0.00404972985215542	0.613590249046165	0.904666625824611		15496/53(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#S141	Operative procedures - secondary OPCS4: S14.1 Shave biopsy of lesion of skin of head or neck	15549	0.00846619324396681	0.291120272693272	0.795643177396929		-0.0216578128363473	0.0682793865083895	-0.00254593516308519	0.750903994913772	0.933257085170979		-0.0717006764920036	0.0679095676418636	-0.00846619324396681	0.291120272693272	0.795643177396929		-0.061351160413409	0.0712969391559606	-0.00690768591738979	0.389059954070689	0.796960973797947		15532/17(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#M292	Operative procedures - secondary OPCS4: M29.2 Endoscopic insertion of tubal prosthesis into ureter NEC	15549	0.00846564172059571	0.291151706256989	0.795643177396929		0.0190123769636613	0.0441773807638011	0.00345286037815183	0.666809077129347	0.905111937112764		0.0467553156240414	0.0442931469664601	0.00846564172059571	0.291151706256989	0.795643177396929		0.0381182031293922	0.0462309131273693	0.00661433852711206	0.409516888015978	0.807856142270637		15509/40(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#K751	Operative procedures - OPCS4: K75.1 Percutaneous transluminal balloon angioplasty and insertion of 1-2 drug-eluting stents into coronary artery	15549	0.00629606256830988	0.432420412249677	0.795812052278984		0.0109538921167841	0.0139543240817348	0.00629606256830988	0.432420412249677	0.795812052278984		-0.00387066543842738	0.0138919788906464	-0.00223472539995102	0.780518607151388	0.9706468219297		0.00232158614973686	0.0145559733878388	0.0012792630552711	0.87326835420292	0.979394796752298		15131/418(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#C719	Operative procedures - secondary OPCS4: C71.9 Unspecified extracapsular extraction of lens	15549	0.00628581427363811	0.433170008934422	0.795812052278984		0.0551685991963883	0.0704158398703143	0.00628581427363811	0.433170008934422	0.795812052278984		-0.00437568156121643	0.0647959583549157	-0.000542265570750337	0.946093063557079	0.997447002868089		0.0245044057690532	0.0702042524210355	0.00280246614405211	0.726763379046757	0.942298130181399		15532/17(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C719	Operative procedures - OPCS4: C71.9 Unspecified extracapsular extraction of lens	15549	0.00628581427363811	0.433170008934422	0.795812052278984		0.0551685991963883	0.0704158398703143	0.00628581427363811	0.433170008934422	0.795812052278984		-0.00437568156121643	0.0647959583549157	-0.000542265570750337	0.946093063557079	0.997447002868089		0.0245044057690532	0.0702042524210355	0.00280246614405211	0.726763379046757	0.942298130181399		15532/17(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
22601#91492718	Job coding: storesman, warehouseman, porter	8483	0.00850988666414129	0.433202196168839	0.795812052278984		0.0646650507021953	0.08254886385932	0.00850988666414129	0.433202196168839	0.795812052278984		0.0305706071584399	0.0838029504769484	0.00396045752299272	0.7153124539832	0.956224383554247		0.0543765266234704	0.0873723800513437	0.00675819412549166	0.53368403556283	0.87816953306094		8471/12(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
22617#1161	Job code - historical: Transport and distribution managers	8483	0.00991708091452074	0.361067878357942	0.796088527007195		-0.0166342458243677	0.027872033327228	-0.00648204081252752	0.550534834689706	0.863093807834668		-0.0253744067339547	0.0277870164598821	-0.00991708091452074	0.361067878357942	0.838371414506509		-0.0251732664472404	0.0291418690242926	-0.00938232282350123	0.387544965358937	0.796088527007195		8378/105(8483)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
101510	Number of oatcakes with  butter/margarine	2361	0.0177674279372876	0.388086883754996	0.796158321349161		0.0635275555286357	0.0846294390321912	0.0155116949362528	0.451157615964692	0.805006416786988		0.0652378641642432	0.0814407429810291	0.016480538797189	0.423385906532287	0.873442705001958		0.0756004029832124	0.0877570406667774	0.0177674279372876	0.388086883754996	0.796158321349161		2348/13(2361)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
41210#W834	Operative procedures - secondary OPCS4: W83.4 Endoscopic articular abrasion chondroplasty	15549	0.00845034836617065	0.292024245737025	0.796428737519293		-0.0393474242204068	0.0697285992082984	-0.00452696502583431	0.572439596602282	0.86966523055682		0.073006378405717	0.0692828661584029	0.00845034836617065	0.292024245737025	0.796428737519293		0.0234172309195728	0.0728535514475342	0.00257849412063582	0.747825952903436	0.948764306228047		15532/17(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
20001#1061	Cancer code, self-reported: basal cell carcinoma	15549	0.00844650491031541	0.292243804270567	0.796428737519293		-0.00157126373343922	0.0227903078651203	-0.000553023513305405	0.945025287357313	0.986188074136667		0.0235863718129541	0.0223960642433524	0.00844650491031541	0.292243804270567	0.796428737519293		0.0163763476560876	0.0236237956908466	0.00556034457336496	0.488110767597905	0.854910407590002		15395/154(15549)	CAT-MUL	LOGISTIC-BINARY	Medical history and conditions	UK Biobank Assessment Centre > Verbal interview > Medical conditions
41210#Y263	Operative procedures - secondary OPCS4: Y26.3 Stapling of organ NOC	15549	0.00766357183144953	0.339284209996395	0.796444697319734		-0.0667325321739115	0.085440336000873	-0.0062739458924537	0.434039042969979	0.796444697319734		0.0795535420654675	0.0831847666573921	0.00766357183144953	0.339284209996395	0.833529605777536		0.0129942163433596	0.0883291772437626	0.00118073408911998	0.882955996113458	0.982368352916343		15538/11(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y263	Operative procedures - OPCS4: Y26.3 Stapling of organ NOC	15549	0.00766357183144953	0.339284209996395	0.796444697319734		-0.0667325321739115	0.085440336000873	-0.0062739458924537	0.434039042969979	0.796444697319734		0.0795535420654675	0.0831847666573921	0.00766357183144953	0.339284209996395	0.833529605777536		0.0129942163433596	0.0883291772437626	0.00118073408911998	0.882955996113458	0.982368352916343		15538/11(15549)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
21027	Abdominal discomfort/pain for 6 months or longer	5121	0.0109299274195195	0.43418385081404	0.796444697319734		-0.00617745731974951	0.00790048606552545	-0.0109299274195195	0.43418385081404	0.796444697319734		-0.00042088051504028	0.00807242831552833	-0.00072887532580384	0.958409975076499	0.997447002868089		-0.00323362209846077	0.00839546813480568	-0.00538433403249422	0.700059951498942	0.933437131360361		2822/2299(5121)	CAT-SIN	LOGISTIC-BINARY	Digestive health	Online follow-up > Digestive health
