varName	description	top_deltaP	top_rhoAbs	top_pvalue	top_fdr	NA	a_gap_gm_beta	a_gap_gm_se	a_gap_gm_rho	a_gap_gm_pvalue	a_gap_gm_fdr	NA.1	b_gap_gm_beta	b_gap_gm_se	b_gap_gm_rho	b_gap_gm_pvalue	b_gap_gm_fdr	NA.2	gap_gm_deltaP	NA.3	a_gap_wm_beta	a_gap_wm_se	a_gap_wm_rho	a_gap_wm_pvalue	a_gap_wm_fdr	NA.4	b_gap_wm_beta	b_gap_wm_se	b_gap_wm_rho	b_gap_wm_pvalue	b_gap_wm_fdr	NA.5	gap_wm_deltaP	NA.6	a_gap_gwm_beta	a_gap_gwm_se	a_gap_gwm_rho	a_gap_gwm_pvalue	a_gap_gwm_fdr	NA.7	b_gap_gwm_beta	b_gap_gwm_se	b_gap_gwm_rho	b_gap_gwm_pvalue	b_gap_gwm_fdr	NA.8	gap_gwm_deltaP	NA.9	a_n	b_n	a_varType	a_resType	custom_category	Path
41272#E095	Operative procedures - OPCS4: E09.5 Biopsy of lesion of external nose	0.129156100566557	0.013148212496464	0.101096495668474	0.447919925750473		-0.0628791979682155	0.0383636183569002	-0.013148212496464	0.101096495668474	0.447919925750473		0.019204430791314	0.0381358867035891	0.00385292073844845	0.614561290086082	0.883951225345816		0.129156100566557		-0.040860168571197	0.0380982254627846	-0.00860104823160449	0.283502779573313	0.792895966123157		-0.0186305966671866	0.0381848785295747	-0.00373272666182823	0.625646333825004	0.915441314271649		0.680255803591566		-0.0583725380309469	0.0400539385984629	-0.0116909866933942	0.144889939201344	0.562122672712331		-0.00126176173162138	0.0397574199434679	-0.000242813288387891	0.974683189529503	0.995378415958966		0.311554934934758		15494/55(15549)	17024/60(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
100480	Added milk to rooibos tea	0.532485358557882	0.0339846313217407	0.083175632859799	0.448967769805384		-0.0753446334907046	0.052840011610719	-0.0292914497090908	0.153435816965024	0.533371145944558		-0.0452002493880591	0.0378110685779359	-0.0234679792299109	0.231678842685961	0.667794947391566		0.642691756803013		-0.0265477448236086	0.0531780102734611	-0.0102498593169286	0.617545361934002	0.939076788601741		-0.067757567016108	0.0391220818897048	-0.0339846313217407	0.083175632859799	0.508859846877317		0.532485358557882		-0.0569907581744127	0.0556632638159054	-0.0210307355662591	0.305501801504822	0.740053066885641		-0.0688215963538747	0.0403283420242065	-0.0334881650206946	0.0877827296178621	0.448967769805384		0.863345167538991		2344/31(2375)	2534/64(2598)	CAT-SIN	LOGISTIC-BINARY	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday
101350	Number of baguettes with butter/margarine	0.0459582678892991	0.035842659479344	0.0806765502421765	0.449120637962353		-0.0302153919374539	0.0209465098828171	-0.0266877063663611	0.193518945318902	0.591188432335337		-0.0117575595961297	0.0270115504998347	-0.00778710911423941	0.691704224243949	0.91586220933478		0.589201444643994		-0.0414614595718712	0.021513245680924	-0.0357159079585566	0.081755662379592	0.581275658321335		0.0308812632434557	0.0291734679990764	0.0196952816181325	0.315808746186496	0.768255182678989		0.0459582678892991		-0.0430355696002761	0.0223872170098687	-0.035842659479344	0.0806765502421765	0.449120637962353		0.0128338040337226	0.0296667141265779	0.00791040364435045	0.687078963917485	0.917789631262749		0.132776049933823		2374	2595	CAT-SIN	ORDERED-LOGISTIC	Diet by 24-hour recall	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
22617#9249	Job code - historical: Elementary security occupations n.e.c.	0.3030390920273	0.0189304740060197	0.0812176609370435	0.449174770782329		0.0999097413136572	0.0708153125689364	0.0153264816604186	0.158062634154638	0.541350848741387		-0.0188023835125938	0.0909416697155756	-0.00209323829556691	0.836582545189065	0.954583422101196		0.3030390920273		0.110099727613066	0.0700787039129747	0.0170693921309979	0.115906631882694	0.649823476359932		0.0473982446000403	0.0921425207005417	0.00521062198889025	0.607630855845601	0.907005239667685		0.58807158057525		0.128294716553721	0.0736499339638825	0.0189304740060197	0.0812176609370435	0.449174770782329		0.0247229696665436	0.0954059713403872	0.00261979925099005	0.796287938155787	0.946398382616845		0.390159397235756		8467/16(8483)	9701/11(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
41272#E133	Operative procedures - OPCS4: E13.3 Intranasal antrostomy	0.463213932980349	0.0129277993486829	0.0910699840987197	0.449205642453666		0.024343860473694	0.0245247570257334	0.00796168041838672	0.320829674035864	0.707886542682526		0.0538362138505037	0.031857648804104	0.0129277993486829	0.0910699840987197	0.449205642453666		0.463213932980349		0.0082523198738065	0.0247375111930274	0.00267549540265148	0.738679667056719	0.962133995217795		0.0250569148337497	0.032236436494602	0.00594636859879117	0.437044929311943	0.838496393557062		0.679197358748663		0.0190263579611791	0.0257934155263768	0.00591647582706747	0.460682099441976	0.838559920442932		0.04528041310126	0.0333363998806221	0.0103909797269296	0.174414539239968	0.611195269812022		0.533367866923003		15416/133(15549)	16998/86(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#L997	Operative procedures - OPCS4: L99.7 Percutaneous transluminal peripheral insertion of central catheter	0.0246622266931548	0.0142766723289944	0.0620239488376327	0.449266276470541		-0.0196780094930749	0.0397998337454082	-0.00396646785184895	0.620901363235187	0.887450070518789		0.0486083611873961	0.0396198266083258	0.00938649511741943	0.219878461229047	0.658973465612004		0.22399952054651		-0.0527552394951074	0.0401005616598251	-0.0105492288484619	0.188364983394153	0.716907126056611		0.0736182032823924	0.039445767988261	0.0142766723289944	0.0620239488376327	0.455952913149374		0.0246622266931548		-0.0412569581811062	0.0419246857922417	-0.00789460169624859	0.324923944853027	0.758642583810033		0.0700373899838532	0.0410733558140855	0.0130455972095588	0.0881608202447392	0.449266276470541		0.0579259417112252		15499/50(15549)	17029/55(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41229#5E1	PCT responsible for patient data: STOCKTON-ON-TEES TEACHING PCT	0.0228035477807419	0.0140410510264867	0.0664582930488232	0.449266276470541		-0.0336284645988297	0.0231799610011877	-0.0116378294077712	0.146726568809521	0.52754428416561		-0.0311133100629158	0.0242326174318775	-0.00982474450525411	0.199093790342394	0.643198280301063		0.940212263031239		0.0313338616992254	0.022868645991964	0.010990836220881	0.170529666202461	0.695341675794287		-0.0450648510052337	0.0245575315849116	-0.0140410510264867	0.0664582930488232	0.472287496673195		0.0228035477807419		0.000454087973932931	0.0240952812527045	0.000151184388627957	0.984960112315492	0.993745167181549		-0.043491260275885	0.0255496772220626	-0.0130239292809697	0.0886902402115684	0.449266276470541		0.210819765536735		15390/159(15549)	16919/165(17084)	CAT-MUL	LOGISTIC-BINARY	Hospital Inpatient - Administration	Health-related outcomes > Hospital inpatient > Summary Administration
41210#X298	Operative procedures - secondary OPCS4: X29.8 Other specified continuous Infusion of therapeutic substance	0.137524688755589	0.013008777545074	0.0890619674921927	0.449266276470541		-0.0304655796449177	0.0671336789116119	-0.00364175295912714	0.649768021535992	0.894990798380636		0.0813459569636308	0.0554418101884301	0.0112171817491482	0.142605555435761	0.553882763721106		0.199073459625586		-0.0329685258099976	0.0666944944365742	-0.00396358886033558	0.621154839747238	0.939076788601741		0.0858710282700585	0.0564335891947454	0.011634496817496	0.128332665517085	0.589413500925161		0.173753466498124		-0.0363652464317422	0.0700794076847664	-0.00416433570203387	0.60358950685679	0.90443794885554		0.0987881340505144	0.0580631003295281	0.013008777545074	0.0890619674921927	0.449266276470541		0.137524688755589		15531/18(15549)	17056/28(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#C873	Operative procedures - secondary OPCS4: C87.3 Tomography evaluation of retina	0.015581716529187	0.0164305064005316	0.0404663044891941	0.450397824086584		-0.0619497459743761	0.0816646354506051	-0.00609272332967677	0.447433205981611	0.801869211351954		0.0717065879102267	0.0837661399899107	0.00655895290342866	0.39130049714877	0.778958929444896		0.253249536143755		-0.168966378306471	0.0823464030435593	-0.0164305064005316	0.0404663044891941	0.450397824086584		0.111894516615756	0.0818812020415048	0.0104524329927148	0.171879953249397	0.632147038403638		0.015581716529187		-0.140745357361991	0.0867514720214657	-0.0130317670126496	0.104154489490222	0.498662002243189		0.104552026636014	0.0859770963736905	0.00931290589666874	0.223515908813147	0.660986009634568		0.0446061239560053		15537/12(15549)	17072/12(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z665	Operative procedures - secondary OPCS4: Z66.5 Lumbar vertebra	0.0546132650276481	0.0157847998830002	0.0490203986254735	0.451228962469139		0.0399272006810143	0.0277732791863577	0.0115306464391552	0.150483904531228	0.529895466592342		-0.000999840232230078	0.0285891114533509	-0.000267572642492974	0.972102670764612	0.994568344532		0.3045095425986		0.0542692434210071	0.0275708815465731	0.0157847998830002	0.0490203986254735	0.47805933935007		-0.0228278407265627	0.0291375171091093	-0.00599373807167649	0.433401412916807	0.835946274209251		0.0546132650276481		0.0500940021256186	0.0289710751221215	0.0138679495079072	0.0837504483188529	0.451228962469139		-0.0144935547723086	0.0303027339852541	-0.00365920217370523	0.632469384940236	0.898987871487468		0.12341282812229		15445/104(15549)	16976/108(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z665	Operative procedures - OPCS4: Z66.5 Lumbar vertebra	0.0546132650276481	0.0157847998830002	0.0490203986254735	0.451228962469139		0.0399272006810143	0.0277732791863577	0.0115306464391552	0.150483904531228	0.529895466592342		-0.000999840232230078	0.0285891114533509	-0.000267572642492974	0.972102670764612	0.994568344532		0.3045095425986		0.0542692434210071	0.0275708815465731	0.0157847998830002	0.0490203986254735	0.47805933935007		-0.0228278407265627	0.0291375171091093	-0.00599373807167649	0.433401412916807	0.835946274209251		0.0546132650276481		0.0500940021256186	0.0289710751221215	0.0138679495079072	0.0837504483188529	0.451228962469139		-0.0144935547723086	0.0303027339852541	-0.00365920217370523	0.632469384940236	0.898987871487468		0.12341282812229		15445/104(15549)	16976/108(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#A577	Operative procedures - main OPCS4: A57.7 Injection of therapeutic substance around spinal nerve root	0.288942310806427	0.0157314891844179	0.0497899031536361	0.451228962469139		0.0282163715248374	0.0284351359111361	0.00795940171457575	0.32096820341013	0.707886542682526		0.0423276198565132	0.0278433898376077	0.0116299961654754	0.128480440729607	0.529498156118851		0.722904580365841		0.0557521289597301	0.0284202006229866	0.0157314891844179	0.0497899031536361	0.480331833737515		0.0133343424482076	0.0281476805485625	0.003624272636958	0.635721876297162	0.919744626244302		0.288942310806427		0.0516279229633822	0.0297229411600329	0.0139308442359045	0.0823567730155031	0.451228962469139		0.0313320727240987	0.0291801607473755	0.0082144550430503	0.282979534085142	0.708931854244247		0.626070208432156		15450/99(15549)	16969/115(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
12291-0	Carotid ultrasound measuring method	1	0.0146171874850397	0.069042751372207	0.451228962469139		-999	-999	-0.011100142446649	0.167397561199427	0.55846298225734		-999	-999	-0.00707549745213949	0.356281548937375	0.754231331535489		1		-999	-999	-0.0146171874850397	0.069042751372207	0.552812183786308		-999	-999	-0.0123819692460641	0.106442300574872	0.553147573678765		1		-999	-999	-0.0138571082738963	0.0847837299212917	0.451228962469139		-999	-999	-0.0111392106936765	0.146407831526263	0.572215036899174		1		15165/15470	16678/16999	CAT-SIN	MULTINOMIAL-LOGISTIC	Physical measures	UK Biobank Assessment Centre > Physical measures > Carotid ultrasound
22617#6211	Job code - historical: Sports and leisure assistants	0.0341164319775509	0.018864147003157	0.0822896569019147	0.451228962469139		-0.110960530317095	0.0731240515857872	-0.0164844019117725	0.128940418397645	0.497897126522078		0.0877443439145018	0.0600197332449558	0.0148272827948396	0.143952009205186	0.553882763721106		0.0356905920458915		-0.117603271056929	0.0722184345047301	-0.0176862101507457	0.103308919252532	0.61400734281089		0.0552048714970023	0.0620580267010203	0.00902783293893654	0.37366304323469	0.812382346411755		0.0695477218823533		-0.133849953502994	0.0771000416089615	-0.018864147003157	0.0822896569019147	0.451228962469139		0.0781026756106684	0.0637452156680839	0.0124328189015185	0.220493708207117	0.659257658656237		0.0341164319775509		8466/17(8483)	9688/24(9712)	CAT-MUL	LOGISTIC-BINARY	Work environment	Online follow-up > Work environment > Employment history
20540	Multiple worries during worst period of anxiety	0.629395159246387	0.0342848468520918	0.0824949723336371	0.451228962469139		0.0196447926790825	0.0121468467286977	0.0319472514251495	0.105689669338344	0.458245791680787		0.0163572839386017	0.0111077684183705	0.0229305159987988	0.140765104592397	0.551183685406913		0.841693064821101		0.0174345404452269	0.012416744795602	0.0277409833412988	0.160115312541248	0.689387032303403		0.00939292726449426	0.0111134310299737	0.0131631783240632	0.397892457770695	0.829926264801997		0.629395159246387		0.0224530811169244	0.0129359347882786	0.0342848468520918	0.0824949723336371	0.451228962469139		0.0146056141873148	0.0116135048082509	0.0195847034658655	0.208413763547343	0.647818436838771		0.651692177994874		807/1757(2564)	931/3195(4126)	CAT-SIN	LOGISTIC-BINARY	Mental health	Online follow-up > Mental health > Anxiety
41272#C273	Operative procedures - OPCS4: C27.3 Irrigation of nasolacrimal duct	0.337119129508868	0.013904099821398	0.0829470840122674	0.451228962469139		-0.10731789369387	0.0693942814673508	-0.0124141961602968	0.121618508482256	0.483615368733613		-0.0755161595025116	0.0674006329266648	-0.00857442807155466	0.262414358388356	0.693610369127259		0.742353830615881		-0.104333007617302	0.0682271407572923	-0.0122627651574342	0.126232256409828	0.655002184899991		-0.0131257932439597	0.0661352676009338	-0.00151789747365152	0.842742614044861	0.967412055910603		0.337119129508868		-0.125215705947843	0.0723219261030664	-0.013904099821398	0.0829470840122674	0.451228962469139		-0.0533013593159796	0.0700658266954934	-0.00581995265294748	0.446854326404403	0.809525302111439		0.475120246504128		15532/17(15549)	17064/20(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#K635	Operative procedures - main OPCS4: K63.5 Coronary arteriography using single catheter	0.250416846372546	0.0138429170185825	0.0843104246898675	0.451228962469139		0.070491110703841	0.0441108789198029	0.0128206198711391	0.109886424103009	0.462224262762811		0.00193897578689026	0.0456360405570978	0.000325087349374423	0.966109431066582	0.994568344532		0.280108987645159		0.0628841840455373	0.0437076706097447	0.0115378847758746	0.150227875020225	0.680161960816285		0.00408969288956305	0.0452955393327534	0.000690650842510425	0.928075208540308	0.984967850111843		0.35027063006895		0.0790166777901219	0.0457858369925777	0.0138429170185825	0.0843104246898675	0.451228962469139		0.00326235415645378	0.0474126155440632	0.000526418521918946	0.945147286940528	0.987253307139321		0.250416846372546		15509/40(15549)	17041/43(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
41200#L881	Operative procedures - main OPCS4: L88.1 Percutaneous transluminal laser ablation of long saphenous vein	0.227812122109737	0.0138332569227492	0.0845273293410688	0.451228962469139		0.0773089606769789	0.0516320829089257	0.01201677329835	0.134016131933096	0.503700000169408		0.0429058338527999	0.0538779298404719	0.00609272487052483	0.425844611062033	0.809089601010349		0.644783410791993		0.0843649739320201	0.0517767670570468	0.0130715298228464	0.103102116520915	0.61400734281089		-0.0064366715735541	0.0546612982660667	-0.000900688053044235	0.906290875877501	0.981016406073568		0.227812122109737		0.0928380936242148	0.0538558300192855	0.0138332569227492	0.0845273293410688	0.451228962469139		0.023135064902263	0.0565191372224636	0.00313181144978573	0.682301983425669	0.916086964916426		0.371947237961794		15521/28(15549)	17055/29(17084)	CAT-MUL	LOGISTIC-BINARY	Operations	Health-related outcomes > Hospital inpatient > Summary Operations
